(h8 s5)
(h9 s7)
(h26 s5)
(h2 s5)
(h3 s3)
(h0 s10)
(h1 s9)
(h6 s9)
(h7 s3)
(h4 s6)
(h5 s4)
(h47 s6)
(h46 s2)
(h45 s10)
(h44 s3)
(h43 s2)
(h23 s8)
(h41 s5)
(h40 s0)
(h22 s10)
(h21 s8)
(h49 s11)
(h48 s2)
(s9 h6)
(s9 h18)
(s9 s8)
(s9 s10)
(s9 s3)
(s9 s2)
(s9 s1)
(s9 s0)
(s9 s7)
(s9 s6)
(s9 s5)
(s9 s4)
(s9 h33)
(s9 h1)
(s9 h38)
(s9 h13)
(s8 s9)
(s8 s10)
(s8 s3)
(s8 s2)
(s8 s1)
(s8 s0)
(s8 s7)
(s8 s5)
(s8 s4)
(s8 h36)
(s8 h23)
(s8 h39)
(s8 h21)
(s8 s11)
(h29 s11)
(h28 s10)
(s3 s9)
(s3 s8)
(s3 h7)
(s3 s10)
(s3 h15)
(s3 s2)
(s3 s11)
(s3 s0)
(s3 s7)
(s3 s6)
(s3 s5)
(s3 s4)
(s3 h32)
(s3 h20)
(s3 h44)
(s3 h3)
(s3 h12)
(s2 s9)
(s2 s8)
(s2 s3)
(s2 s1)
(s2 s0)
(s2 s7)
(s2 s6)
(s2 s5)
(s2 s4)
(s2 h46)
(s2 h43)
(s2 s11)
(s2 h48)
(s1 s9)
(s1 s8)
(s1 s10)
(s1 h25)
(s1 s2)
(s1 s11)
(s1 s0)
(s1 s7)
(s1 s6)
(s1 s5)
(s1 s4)
(s0 s9)
(s0 s8)
(s0 s3)
(s0 s2)
(s0 s1)
(s0 s10)
(s0 s7)
(s0 s6)
(s0 s4)
(s0 h35)
(s0 h40)
(s0 s11)
(s7 s9)
(s7 s8)
(s7 s10)
(s7 s3)
(s7 s2)
(s7 s1)
(s7 s0)
(s7 h14)
(s7 s6)
(s7 s5)
(s7 h27)
(s7 h9)
(s7 s11)
(s6 s9)
(s6 s10)
(s6 s3)
(s6 s2)
(s6 s1)
(s6 s0)
(s6 s7)
(s6 s5)
(s6 s4)
(s6 h47)
(s6 h4)
(s6 h34)
(s6 h11)
(s6 s11)
(s5 s9)
(s5 s8)
(s5 h26)
(s5 s3)
(s5 s2)
(s5 s1)
(s5 s10)
(s5 s7)
(s5 s6)
(s5 s4)
(s5 h2)
(s5 h30)
(s5 h41)
(s5 h24)
(s5 h8)
(s5 s11)
(s4 s9)
(s4 s8)
(s4 s10)
(s4 s3)
(s4 s2)
(s4 s1)
(s4 s0)
(s4 s6)
(s4 s5)
(s4 h5)
(s4 h37)
(s4 s11)
(h20 s3)
(s11 s8)
(s11 h29)
(s11 s10)
(s11 s3)
(s11 s2)
(s11 s1)
(s11 s0)
(s11 s7)
(s11 s6)
(s11 s5)
(s11 s4)
(s11 h17)
(s11 h49)
(s10 h19)
(s10 s9)
(s10 s8)
(s10 h28)
(s10 s3)
(s10 s1)
(s10 s0)
(s10 s7)
(s10 s6)
(s10 s5)
(s10 s4)
(s10 h0)
(s10 h10)
(s10 h45)
(s10 h31)
(s10 h16)
(s10 h22)
(s10 s11)
(s10 h42)
(h32 s3)
(h33 s9)
(h30 s5)
(h31 s10)
(h36 s8)
(h37 s4)
(h34 s6)
(h35 s0)
(h38 s9)
(h39 s8)
(h18 s9)
(h19 s10)
(h10 s10)
(h11 s6)
(h12 s3)
(h13 s9)
(h14 s7)
(h15 s3)
(h16 s10)
(h17 s11)
(h25 s1)
(h24 s5)
(h27 s7)
(h42 s10)
