(h8 s7)
(h9 s8)
(h26 s6)
(h2 s6)
(h3 s3)
(h0 s12)
(h1 s11)
(h6 s11)
(h7 s4)
(h4 s7)
(h5 s6)
(h47 s8)
(h46 s2)
(h45 s13)
(h44 s4)
(h43 s3)
(h23 s10)
(h41 s7)
(h40 s0)
(h22 s13)
(h21 s10)
(h49 s14)
(h48 s3)
(s9 s8)
(s9 s10)
(s9 s3)
(s9 s2)
(s9 s1)
(s9 s0)
(s9 s7)
(s9 s6)
(s9 s5)
(s9 s4)
(s9 h27)
(s9 s13)
(s9 s12)
(s9 h14)
(s9 s11)
(s8 s9)
(s8 s10)
(s8 s3)
(s8 s2)
(s8 s1)
(s8 s0)
(s8 s7)
(s8 s6)
(s8 s4)
(s8 h47)
(s8 s13)
(s8 h9)
(s8 h34)
(s8 s12)
(s8 s14)
(s8 s11)
(h29 s14)
(h28 s13)
(s3 s9)
(s3 s8)
(s3 s10)
(s3 h15)
(s3 s13)
(s3 s2)
(s3 s1)
(s3 s0)
(s3 s7)
(s3 s6)
(s3 s5)
(s3 s4)
(s3 h32)
(s3 h43)
(s3 s12)
(s3 h3)
(s3 s11)
(s3 h48)
(s2 s9)
(s2 s8)
(s2 s10)
(s2 h46)
(s2 s3)
(s2 s12)
(s2 s1)
(s2 s0)
(s2 s7)
(s2 s6)
(s2 s4)
(s2 s13)
(s2 s14)
(s2 s11)
(s1 s9)
(s1 s8)
(s1 s10)
(s1 s3)
(s1 s2)
(s1 s11)
(s1 s0)
(s1 s7)
(s1 s6)
(s1 s4)
(s1 s13)
(s1 h25)
(s1 s12)
(s1 s14)
(s0 s9)
(s0 s8)
(s0 h35)
(s0 s3)
(s0 s2)
(s0 s1)
(s0 s10)
(s0 s7)
(s0 s6)
(s0 s5)
(s0 s4)
(s0 s13)
(s0 s12)
(s0 h40)
(s0 s14)
(s0 s11)
(s7 h24)
(s7 s9)
(s7 s8)
(s7 s10)
(s7 s3)
(s7 s2)
(s7 s1)
(s7 s0)
(s7 s6)
(s7 s5)
(s7 s4)
(s7 s13)
(s7 h30)
(s7 h4)
(s7 h41)
(s7 s12)
(s7 h8)
(s7 s14)
(s7 s11)
(s7 h11)
(s6 h5)
(s6 s9)
(s6 s8)
(s6 s10)
(s6 s3)
(s6 s2)
(s6 s1)
(s6 s0)
(s6 s7)
(s6 h26)
(s6 s5)
(s6 s4)
(s6 s13)
(s6 h2)
(s6 s12)
(s6 s14)
(s6 s11)
(s5 s9)
(s5 s10)
(s5 s3)
(s5 s12)
(s5 s11)
(s5 s0)
(s5 s7)
(s5 s6)
(s5 s4)
(s5 s13)
(s5 h37)
(s5 s14)
(s4 s9)
(s4 s8)
(s4 h7)
(s4 s10)
(s4 s3)
(s4 s2)
(s4 s1)
(s4 s0)
(s4 s7)
(s4 s6)
(s4 s5)
(s4 s14)
(s4 s13)
(s4 h12)
(s4 h44)
(s4 s12)
(s4 h20)
(s4 s11)
(h20 s4)
(s13 h19)
(s13 s9)
(s13 s8)
(s13 h22)
(s13 s10)
(s13 s3)
(s13 s2)
(s13 s1)
(s13 s0)
(s13 s7)
(s13 s6)
(s13 s5)
(s13 s4)
(s13 h10)
(s13 h45)
(s13 h16)
(s13 s12)
(s13 s14)
(s13 h42)
(s13 s11)
(s13 h28)
(s12 h18)
(s12 s9)
(s12 s8)
(s12 s10)
(s12 h33)
(s12 s3)
(s12 s2)
(s12 s1)
(s12 s0)
(s12 s7)
(s12 s6)
(s12 s5)
(s12 s4)
(s12 h0)
(s12 s13)
(s12 h31)
(s12 h38)
(s12 s14)
(s12 s11)
(s11 h6)
(s11 s9)
(s11 s8)
(s11 s10)
(s11 s3)
(s11 s2)
(s11 s1)
(s11 s0)
(s11 s7)
(s11 s6)
(s11 s5)
(s11 s4)
(s11 s13)
(s11 s12)
(s11 h1)
(s11 s14)
(s11 h13)
(s10 s9)
(s10 s8)
(s10 s3)
(s10 s2)
(s10 s1)
(s10 s0)
(s10 s7)
(s10 s6)
(s10 s5)
(s10 s4)
(s10 s13)
(s10 h36)
(s10 h23)
(s10 s12)
(s10 s14)
(s10 h21)
(s10 s11)
(s10 h39)
(s14 s8)
(s14 h29)
(s14 s10)
(s14 s13)
(s14 s2)
(s14 s1)
(s14 s0)
(s14 s7)
(s14 s6)
(s14 s5)
(s14 s4)
(s14 s12)
(s14 h17)
(s14 s11)
(s14 h49)
(h32 s3)
(h33 s12)
(h30 s7)
(h31 s12)
(h36 s10)
(h37 s5)
(h34 s8)
(h35 s0)
(h38 s12)
(h39 s10)
(h18 s12)
(h19 s13)
(h10 s13)
(h11 s7)
(h12 s4)
(h13 s11)
(h14 s9)
(h15 s3)
(h16 s13)
(h17 s14)
(h25 s1)
(h24 s7)
(h27 s9)
(h42 s13)
